measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Benin,Both,All ages,Self-harm and interpersonal violence,Rate,2020,11.42514874419466,15.384815750410691,8.605647990539206
Deaths,Norway,Both,All ages,Eating disorders,Number,2019,1.4436133792733812,1.7448734592910524,1.1666654339200968
Deaths,Norway,Both,All ages,Eating disorders,Percent,2019,3.552115571235704e-05,4.267792286632868e-05,2.891098524645746e-05
Deaths,Norway,Both,All ages,Eating disorders,Rate,2019,0.0270016747502063,0.0326365121745814,0.0218215770519353
Deaths,Japan,Both,All ages,Eating disorders,Number,2021,41.58204563534974,49.01874311819302,35.4639700622543
Deaths,Japan,Both,All ages,Eating disorders,Percent,2021,2.892757551227391e-05,3.400728795762956e-05,2.4647779153688992e-05
Deaths,Japan,Both,All ages,Eating disorders,Rate,2021,0.0325629387110763,0.0383866234443925,0.0277718680248599
Deaths,Japan,Both,All ages,Self-harm and interpersonal violence,Number,2021,22896.188339661567,23698.315908058663,21764.520622866985
Deaths,Japan,Both,All ages,Self-harm and interpersonal violence,Percent,2021,0.0159282406700615,0.016489405525675,0.0151591510370399
Deaths,Japan,Both,All ages,Self-harm and interpersonal violence,Rate,2021,17.930026438810877,18.558173285583017,17.04381639454221
Deaths,Italy,Both,All ages,Self-harm and interpersonal violence,Number,2021,4166.748807525066,4362.742134231102,3940.522314249871
Deaths,Italy,Both,All ages,Self-harm and interpersonal violence,Percent,2021,0.0059610403112575,0.0062428954101317,0.0056341192093672
Deaths,Italy,Both,All ages,Self-harm and interpersonal violence,Rate,2021,6.966473208579357,7.294158490949175,6.588240471912758
Deaths,Congo,Both,All ages,Eating disorders,Number,2019,0.0023909680736089,0.0043607810582709,0.0009749570780808
Deaths,Congo,Both,All ages,Eating disorders,Percent,2019,6.13344597258322e-08,1.0801737222915105e-07,2.7847112235491856e-08
Deaths,Congo,Both,All ages,Eating disorders,Rate,2019,4.593430079448502e-05,8.37775422601783e-05,1.8730476655291184e-05
Deaths,Madagascar,Both,All ages,Self-harm and interpersonal violence,Number,2021,2528.7200948891227,3337.7662358513485,1933.80964299768
Deaths,Madagascar,Both,All ages,Self-harm and interpersonal violence,Percent,2021,0.0122295626258419,0.0148800618790173,0.0101722358494106
Deaths,Madagascar,Both,All ages,Self-harm and interpersonal violence,Rate,2021,8.854860462563304,11.687910550026624,6.771652815395795
Deaths,Italy,Both,All ages,Eating disorders,Number,2020,5.148758099814391,6.092062846217716,4.263319420980031
Deaths,Italy,Both,All ages,Eating disorders,Percent,2020,6.957084765221014e-06,8.239165643608937e-06,5.759861701181877e-06
Deaths,Italy,Both,All ages,Eating disorders,Rate,2020,0.0085707998055259,0.010141057327882,0.0070968681293355
Deaths,Nigeria,Both,All ages,Self-harm and interpersonal violence,Number,2020,30081.252539794765,37530.25818090649,22312.077385177505
Deaths,Nigeria,Both,All ages,Self-harm and interpersonal violence,Percent,2020,0.0170230397705037,0.0204786925611255,0.0128850184465408
Deaths,Nigeria,Both,All ages,Self-harm and interpersonal violence,Rate,2020,13.367187459089802,16.6772974572301,9.914803933607107
Deaths,Portugal,Both,All ages,Self-harm and interpersonal violence,Number,2019,1423.9764760427474,1505.3926202304558,1346.181476989426
Deaths,Portugal,Both,All ages,Self-harm and interpersonal violence,Percent,2019,0.0126813882613146,0.0133526358886555,0.0119898070863316
Deaths,Portugal,Both,All ages,Self-harm and interpersonal violence,Rate,2019,13.344894595957602,14.10789165445788,12.615833350968275
Deaths,Suriname,Both,All ages,Eating disorders,Number,2020,0.0001738531645351,0.0003305848267289,4.943029782710619e-05
Deaths,Suriname,Both,All ages,Eating disorders,Percent,2020,3.88200854726414e-08,7.360060641168784e-08,1.1294644826713034e-08
Deaths,Suriname,Both,All ages,Eating disorders,Rate,2020,3.0124097819400964e-05,5.728149777784725e-05,8.564946924994074e-06
Deaths,Peru,Both,All ages,Eating disorders,Number,2019,0.1160169728698497,0.1986870388782562,0.0471519981249162
Deaths,Peru,Both,All ages,Eating disorders,Percent,2019,6.454800663691888e-07,1.0562777723695065e-06,2.640982831614631e-07
Deaths,Peru,Both,All ages,Eating disorders,Rate,2019,0.0003326746787402,0.0005697282491832,0.0001352067326025
Deaths,Burundi,Both,All ages,Eating disorders,Number,2021,0.0014694026778916,0.0027686736805373,0.0002941957075881
Deaths,Burundi,Both,All ages,Eating disorders,Percent,2021,1.5136452960150934e-08,2.7786064106440796e-08,3.180986983879228e-09
Deaths,Burundi,Both,All ages,Eating disorders,Rate,2021,1.1114750006919824e-05,2.0942602237574724e-05,2.2253340028228955e-06
Deaths,Burundi,Both,All ages,Self-harm and interpersonal violence,Number,2021,1216.1767702880318,1734.4227014014448,969.4118054849672
Deaths,Burundi,Both,All ages,Self-harm and interpersonal violence,Percent,2021,0.0125008281273813,0.0179989633256613,0.0104309122049266
Deaths,Burundi,Both,All ages,Self-harm and interpersonal violence,Rate,2021,9.199316817205204,13.119395399540466,7.332755026132467
Deaths,Hungary,Both,All ages,Eating disorders,Number,2020,0.9636590958006768,1.6302584999019958,0.5663069976198976
Deaths,Hungary,Both,All ages,Eating disorders,Percent,2020,6.8326672277067055e-06,1.1562436853727951e-05,4.009135550161873e-06
Deaths,Hungary,Both,All ages,Eating disorders,Rate,2020,0.0099863139638734,0.0168942246207595,0.0058685893204504
Deaths,United States Virgin Islands,Both,All ages,Eating disorders,Number,2020,2.069152522184691e-05,2.0923221089192163e-05,3.773321803718592e-06
Deaths,United States Virgin Islands,Both,All ages,Eating disorders,Percent,2020,2.4989896139074946e-08,2.325728725784822e-08,4.806523900209059e-09
Deaths,United States Virgin Islands,Both,All ages,Eating disorders,Rate,2020,2.351353275515989e-05,2.377682839468607e-05,4.287945179305479e-06
Deaths,Luxembourg,Both,All ages,Eating disorders,Number,2020,0.0921741444109219,0.1183411792823974,0.070516172291146
Deaths,Luxembourg,Both,All ages,Eating disorders,Percent,2020,1.9733324076551265e-05,2.4943176103148267e-05,1.5261595869445743e-05
Deaths,Luxembourg,Both,All ages,Eating disorders,Rate,2020,0.0145990906591537,0.018743581685475,0.0111687718805986
Deaths,Luxembourg,Both,All ages,Self-harm and interpersonal violence,Number,2020,60.19874595354136,65.28168621411655,55.0849257482266
Deaths,Luxembourg,Both,All ages,Self-harm and interpersonal violence,Percent,2020,0.0128921741348674,0.0136569489383843,0.0120273891075488
Deaths,Luxembourg,Both,All ages,Self-harm and interpersonal violence,Rate,2020,9.53463637074973,10.339702760608263,8.724679031095208
Deaths,Panama,Both,All ages,Eating disorders,Number,2019,0.0416339536777452,0.0517822393672285,0.0329583376470273
Deaths,Panama,Both,All ages,Eating disorders,Percent,2019,2.099662776141385e-06,2.609377480541633e-06,1.6597214316798514e-06
Deaths,Panama,Both,All ages,Eating disorders,Rate,2019,0.0010024000950118,0.001246735346429,0.0007935215820368
Deaths,Afghanistan,Both,All ages,Eating disorders,Number,2020,0.0029202516327949,0.0068681759032296,0.0004557060972695
Deaths,Afghanistan,Both,All ages,Eating disorders,Percent,2020,1.1641990299504532e-08,2.6964687585597664e-08,1.7929829946998786e-09
Deaths,Afghanistan,Both,All ages,Eating disorders,Rate,2020,9.660832229835094e-06,2.2721430708556167e-05,1.5075756151947773e-06
Deaths,Trinidad and Tobago,Both,All ages,Self-harm and interpersonal violence,Number,2020,629.7668020464289,749.8445967441116,520.7449741042785
Deaths,Trinidad and Tobago,Both,All ages,Self-harm and interpersonal violence,Percent,2020,0.0476449563136339,0.0508173735218327,0.0438477316205148
Deaths,Trinidad and Tobago,Both,All ages,Self-harm and interpersonal violence,Rate,2020,45.16223889358494,53.7733343535705,37.343995978684994
Deaths,Slovakia,Both,All ages,Eating disorders,Number,2020,0.0005339281689096,0.000674477800778,0.0001850503326489
Deaths,Slovakia,Both,All ages,Eating disorders,Percent,2020,8.950281136264097e-09,1.1273201404135646e-08,3.1081227723521203e-09
Deaths,Slovakia,Both,All ages,Eating disorders,Rate,2020,9.816412075107746e-06,1.2400454618212489e-05,3.402199819551213e-06
Deaths,North Macedonia,Both,All ages,Self-harm and interpersonal violence,Number,2020,212.6272866164328,248.6123454867978,183.1276762890084
Deaths,North Macedonia,Both,All ages,Self-harm and interpersonal violence,Percent,2020,0.0074002935210223,0.0085631460065067,0.0064356479633008
Deaths,North Macedonia,Both,All ages,Self-harm and interpersonal violence,Rate,2020,9.73893011199686,11.3871474174586,8.387764662436338
Deaths,Austria,Both,All ages,Self-harm and interpersonal violence,Number,2019,1478.0417993916008,1541.2392531299786,1394.8968781590177
Deaths,Austria,Both,All ages,Self-harm and interpersonal violence,Percent,2019,0.0177999825198119,0.0185134409307515,0.0169263510155655
Deaths,Austria,Both,All ages,Self-harm and interpersonal violence,Rate,2019,16.60591053316225,17.31593866845256,15.671771103652588
Deaths,Malta,Both,All ages,Self-harm and interpersonal violence,Number,2020,26.23102823334006,28.547775301755745,23.97750726369651
Deaths,Malta,Both,All ages,Self-harm and interpersonal violence,Percent,2020,0.0070559749488026,0.0074979574868775,0.0065630987123748
Deaths,Malta,Both,All ages,Self-harm and interpersonal violence,Rate,2020,5.945393248023983,6.470495514523424,5.434621491842107
Deaths,Chad,Both,All ages,Eating disorders,Number,2020,0.0006342128042867,0.0017301484480605,7.46676102144865e-05
Deaths,Chad,Both,All ages,Eating disorders,Percent,2020,3.4716986473743702e-09,8.437408171636383e-09,4.4776613453633254e-10
Deaths,Chad,Both,All ages,Eating disorders,Rate,2020,3.707119994514013e-06,1.0113116389214972e-05,4.364493887504829e-07
Deaths,Chad,Both,All ages,Self-harm and interpersonal violence,Number,2020,2684.558741763924,3360.087234048538,2063.571585534793
Deaths,Chad,Both,All ages,Self-harm and interpersonal violence,Percent,2020,0.0147577668816956,0.0179178737108692,0.0123288605555994
Deaths,Chad,Both,All ages,Self-harm and interpersonal violence,Rate,2020,15.691864498434274,19.640484210438316,12.062051464649503
Deaths,Bangladesh,Both,All ages,Self-harm and interpersonal violence,Number,2020,9383.047702788845,12125.892358523171,7469.910968983631
Deaths,Bangladesh,Both,All ages,Self-harm and interpersonal violence,Percent,2020,0.0088525472379548,0.0105900259740224,0.0077655348030183
Deaths,Bangladesh,Both,All ages,Self-harm and interpersonal violence,Rate,2020,5.7403263296639935,7.418333720675158,4.569914592116789
Deaths,Slovenia,Both,All ages,Self-harm and interpersonal violence,Number,2020,366.428736955329,400.2539196479453,334.95979695004786
Deaths,Slovenia,Both,All ages,Self-harm and interpersonal violence,Percent,2020,0.0153259487792774,0.0165648646096496,0.0140983217555901
Deaths,Slovenia,Both,All ages,Self-harm and interpersonal violence,Rate,2020,17.680023022067843,19.31207299091082,16.16166071130491
Deaths,Rwanda,Both,All ages,Eating disorders,Number,2021,0.0031057238224514,0.007783425269276,0.0006554793452237
Deaths,Rwanda,Both,All ages,Eating disorders,Percent,2021,3.3687753326557315e-08,8.222119076956807e-08,7.1216501322764594e-09
Deaths,Rwanda,Both,All ages,Eating disorders,Rate,2021,2.3404040622862592e-05,5.865415329923411e-05,4.939545851490336e-06
Deaths,Togo,Both,All ages,Eating disorders,Number,2020,0.0014515584674642,0.0030930575073965,0.0004559000239743
Deaths,Togo,Both,All ages,Eating disorders,Percent,2020,2.4524703712675768e-08,4.973907825329479e-08,8.162589657503722e-09
Deaths,Togo,Both,All ages,Eating disorders,Rate,2020,1.7706103130212943e-05,3.7729100440104825e-05,5.561066276343231e-06
Deaths,Marshall Islands,Both,All ages,Eating disorders,Number,2021,3.3879779625484144e-05,5.0674582675994215e-05,9.960720613416706e-06
Deaths,Marshall Islands,Both,All ages,Eating disorders,Percent,2021,7.654520733674753e-08,1.0979828470050061e-07,2.4105778639834907e-08
Deaths,Marshall Islands,Both,All ages,Eating disorders,Rate,2021,6.020599382657239e-05,9.005116460262223e-05,1.7700678410212914e-05
Deaths,Greenland,Both,All ages,Eating disorders,Number,2020,0.0056397494111945,0.0098887321837595,0.002992042599808
Deaths,Greenland,Both,All ages,Eating disorders,Percent,2020,1.2983945244289158e-05,2.2318680366278336e-05,6.886328299475241e-06
Deaths,Greenland,Both,All ages,Eating disorders,Rate,2020,0.01006073186787,0.0176404793476293,0.0053374957181896
Deaths,Kenya,Both,All ages,Eating disorders,Number,2020,0.0155837964382466,0.0253003253589347,0.006437879583882
Deaths,Kenya,Both,All ages,Eating disorders,Percent,2020,4.6846157620161765e-08,7.441407652051301e-08,1.9121914437870727e-08
Deaths,Kenya,Both,All ages,Eating disorders,Rate,2020,3.157022566771133e-05,5.125432587708757e-05,1.3042092284129933e-05
Deaths,Estonia,Both,All ages,Eating disorders,Number,2020,0.0396463563738383,0.0571214216631881,0.026101912293916
Deaths,Estonia,Both,All ages,Eating disorders,Percent,2020,2.5400024694965483e-06,3.704449562920212e-06,1.6584420702355237e-06
Deaths,Estonia,Both,All ages,Eating disorders,Rate,2020,0.0030177337516847,0.0043478709738624,0.0019867808524478
Deaths,Portugal,Both,All ages,Eating disorders,Number,2020,0.428051970326411,0.5326179526580918,0.330673077416602
Deaths,Portugal,Both,All ages,Eating disorders,Percent,2020,3.5040086005076286e-06,4.3482907050171295e-06,2.712194573974976e-06
Deaths,Portugal,Both,All ages,Eating disorders,Rate,2020,0.0040218743000615,0.0050043513499388,0.0031069254295686
Deaths,United Kingdom,Both,All ages,Eating disorders,Number,2019,8.256426924799728,9.04897218923942,7.290746298679696
Deaths,United Kingdom,Both,All ages,Eating disorders,Percent,2019,1.3714607432041205e-05,1.4994276206065988e-05,1.2132612012469978e-05
Deaths,United Kingdom,Both,All ages,Eating disorders,Rate,2019,0.0122771943199526,0.0134556983274983,0.0108412403890484
Deaths,United Kingdom,Both,All ages,Eating disorders,Number,2020,7.161883390645012,7.8873831084380575,6.307762032781819
Deaths,United Kingdom,Both,All ages,Eating disorders,Percent,2020,1.056429461650714e-05,1.16229494453188e-05,9.324263009902297e-06
Deaths,United Kingdom,Both,All ages,Eating disorders,Rate,2020,0.0105977979480966,0.011671356256881,0.0093339117494451
Deaths,Romania,Both,All ages,Eating disorders,Number,2020,0.1457926632082066,0.2961185425653441,0.0517472047631501
Deaths,Romania,Both,All ages,Eating disorders,Percent,2020,4.910500428717975e-07,9.971412794790904e-07,1.7352503751837433e-07
Deaths,Romania,Both,All ages,Eating disorders,Rate,2020,0.0007626071983175,0.0015489265861968,0.0002706774811352
Deaths,Ethiopia,Both,All ages,Eating disorders,Number,2021,0.0062724488584754,0.0136979978008926,0.0013191606273074
Deaths,Ethiopia,Both,All ages,Eating disorders,Percent,2021,8.475745877563562e-09,1.8261251370358626e-08,1.8217667916729566e-09
Deaths,Ethiopia,Both,All ages,Eating disorders,Rate,2021,5.757815345961697e-06,1.257412275914492e-05,1.2109278967553555e-06
Deaths,Tonga,Both,All ages,Eating disorders,Number,2020,4.375120472161705e-05,6.977533692546492e-05,8.105068945741529e-06
Deaths,Tonga,Both,All ages,Eating disorders,Percent,2020,6.590218349841338e-08,9.959628062083577e-08,1.2817131520749722e-08
Deaths,Tonga,Both,All ages,Eating disorders,Rate,2020,4.124865948615076e-05,6.578422541009213e-05,7.641463387852295e-06
Deaths,Latvia,Both,All ages,Self-harm and interpersonal violence,Number,2020,452.9560585559796,483.7742909186886,421.512902768192
Deaths,Latvia,Both,All ages,Self-harm and interpersonal violence,Percent,2020,0.015694012043967,0.0165882376326985,0.014662656256405
Deaths,Latvia,Both,All ages,Self-harm and interpersonal violence,Rate,2020,23.929753341264032,25.557886324415744,22.26860553661511
Deaths,Spain,Both,All ages,Self-harm and interpersonal violence,Number,2020,3697.745517423505,3920.479428465741,3470.872415267481
Deaths,Spain,Both,All ages,Self-harm and interpersonal violence,Percent,2020,0.0075995680460009,0.0080432754599987,0.0071302398937845
Deaths,Spain,Both,All ages,Self-harm and interpersonal violence,Rate,2020,8.077055542773588,8.563577441663162,7.581492330367235
Deaths,Peru,Both,All ages,Eating disorders,Number,2020,0.1021370067010637,0.1869971557113642,0.0416656897730832
Deaths,Peru,Both,All ages,Eating disorders,Percent,2020,3.8697066194295646e-07,6.718084844239733e-07,1.5228781895503798e-07
Deaths,Peru,Both,All ages,Eating disorders,Rate,2020,0.0002862169920603,0.000524019306618,0.000116759133483
Deaths,Madagascar,Both,All ages,Self-harm and interpersonal violence,Number,2020,2438.7050494289592,3178.9200882178893,1863.4652290604224
Deaths,Madagascar,Both,All ages,Self-harm and interpersonal violence,Percent,2020,0.0122741473048606,0.0150463079687412,0.0102325750014259
